tox_cas_edf_id,tox_chemical_name,tox_category,tox_cancer,tox_cardiovascular_blood,tox_developmental,tox_endocrine,tox_gastrointestinal_liver,tox_immunotoxicity,tox_kidney,tox_musculoskeletal,tox_neurotoxicity,tox_reproductive,tox_respiratory,tox_skin_sense
8030-30-6,VM & P (VARISH MAKERS & PAINTERS) NAPHTHA,suspected,False,False,False,True,False,False,False,False,True,False,False,True
8032-32-4,BENZINE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
80474-14-2,FLUTICASONE PROPIONATE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
80474-14-2,FLUTICASONE PROPIONATE,suspected,False,True,False,False,False,False,False,False,False,False,False,False
8050-09-7,BALS 3A,suspected,False,False,False,False,False,True,False,False,False,False,True,True
8052-41-3,STODDARD SOLVENT,suspected,False,False,False,False,False,False,False,False,True,False,False,False
8052-42-4,ASPHALT (PETROLEUM) FUMES,recognized,True,False,False,False,False,False,False,False,False,False,False,False
8065-48-3,DEMETON,suspected,False,False,False,False,False,False,False,False,True,False,False,False
80844-07-1,ETHOFENPROX (ETOFENPROX),suspected,True,False,False,False,True,False,False,False,False,False,False,False
81-07-2,SACCHARIN,suspected,False,False,True,False,False,False,False,False,False,True,False,False
81-49-2,"1-AMINO-2,4-DIBROMOANTHRAQUINONE",recognized,True,False,False,False,False,False,False,False,False,False,False,False
81-49-2,"1-AMINO-2,4-DIBROMOANTHRAQUINONE",suspected,False,True,False,False,True,False,False,False,False,False,False,False
81-81-2,WARFARIN AND SALTS,recognized,False,False,True,False,False,False,False,False,False,False,False,False
81-81-2,WARFARIN AND SALTS,suspected,False,True,False,False,True,False,False,False,True,False,False,False
81-88-9,C.I. FOOD RED 15,recognized,True,False,False,False,False,False,False,False,False,False,False,False
81103-11-9,CLARITHROMYCIN,recognized,False,False,True,False,False,False,False,False,False,False,False,False
81103-11-9,CLARITHROMYCIN,suspected,False,False,False,False,True,False,False,False,True,False,False,False
81131-70-6,PRAVASTATIN SODIUM,recognized,False,False,True,False,False,False,False,False,False,False,False,False
81131-70-6,PRAVASTATIN SODIUM,suspected,True,False,False,False,False,False,False,False,True,False,False,False
817-09-4,TRICHLORMETHINE (TRIMUSTINE HYDROCHLORIDE),recognized,True,False,False,False,False,False,False,False,False,False,False,False
817-09-4,TRICHLORMETHINE (TRIMUSTINE HYDROCHLORIDE),suspected,False,True,False,False,True,False,False,False,True,False,False,False
818-61-1,2-(ACRYLOYLOXY)ETHANOL,suspected,False,False,False,False,False,True,False,False,False,False,False,True
82-28-0,1-AMINO-2-METHYLANTHRAQUINONE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
82-28-0,1-AMINO-2-METHYLANTHRAQUINONE,suspected,False,False,False,False,True,False,False,False,False,False,False,False
82-68-8,QUINTOZENE,suspected,True,False,True,True,True,True,False,False,False,True,False,True
822-06-0,"HEXAMETHYLENE-1,6-DIISOCYANATE",suspected,False,False,False,False,False,True,False,False,False,False,True,True
823-40-5,"2,6-DIAMINOTOLUENE",recognized,True,False,False,False,False,False,False,False,False,False,False,False
824-11-3,TRIMETHYLOLPROPANE PHOSPHITE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
82410-32-0,GANCICLOVIR SODIUM,recognized,True,False,True,False,False,False,False,False,False,True,False,False
82558-50-7,"2,6-DIMETHOXY-N-(3-(1-ETHYL-1-METHYLPROPYL)-5-ISOXAZOLYL)BENZAMID- E",suspected,True,False,False,False,False,False,False,False,False,False,False,False
82560-54-1,"8-Oxa-3-thia-2,4-diazadecanoic acid, 2-methyl-4-(1-methylethyl)-7-oxo-, 2,3-dihydro-2,2-dimethyl-7-benzofuranyl ester",suspected,False,True,False,False,True,False,False,False,True,False,False,True
826-62-0,Himic anhydride,suspected,False,False,False,False,False,False,False,False,False,False,True,False
82657-04-3,BIFENTHRIN,suspected,True,False,False,False,False,False,False,False,True,False,False,False
82697-71-0,MON 21200 (GENESIS),suspected,True,False,False,False,False,False,False,False,False,False,False,False
828-00-2,DIMETHOXANE,suspected,False,False,False,False,True,False,False,False,False,False,False,False
82952-64-5,TRIMETREXATE GLUCURONATE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
83-32-9,ACENAPHTHENE,suspected,False,False,False,False,True,False,False,False,False,False,False,False
83-34-1,3-METHYLINDOLE,suspected,False,False,False,False,False,False,False,False,False,False,True,True
83-67-0,THEOBROMINE,suspected,False,False,False,True,True,False,False,False,True,True,False,False
83-79-4,"ROTENONE, COMMERCIAL",suspected,False,False,False,False,True,False,False,False,True,False,True,False
83-89-6,MEPACRINE,suspected,False,True,False,False,False,False,False,False,False,False,False,False
83055-99-6,BENSULFURON METHYL,suspected,False,False,False,False,True,False,False,False,False,False,False,False
83121-18-0,TEFLUBENZURON,suspected,False,False,False,False,True,False,False,False,False,False,False,False
834-12-8,AMETRYN,suspected,False,False,False,False,True,False,False,False,True,False,False,False
836-30-6,4-NDPA,suspected,False,False,False,False,False,False,False,False,True,False,False,False
83657-22-1,UNICONAZOLE (PRUNIT),suspected,True,False,False,False,False,False,False,False,False,False,False,False
838-88-0,"2,2-DIMETHYL-4,4-METHYLENEDIANILINE",recognized,True,False,False,False,False,False,False,False,False,False,False,False
838-88-0,"2,2-DIMETHYL-4,4-METHYLENEDIANILINE",suspected,False,False,False,False,True,True,False,False,False,False,True,True
83864-02-2,BIS(ADIPONITRILE)BIS(CYANOTRIPHENYLBORATO)NICKEL,recognized,True,False,False,False,False,False,False,False,False,False,False,False
84-17-3,DIENESTROL,recognized,True,False,False,False,False,False,False,False,False,False,False,False
84-61-7,"1,2-BENZENEDICARBOXYLIC ACID, DICYCLOHEXYL ESTER",suspected,False,False,False,True,False,False,False,False,False,False,False,False
84-65-1,"9,10-ANTHRACENEDIONE",suspected,True,False,False,False,True,False,True,False,False,False,False,False
84-66-2,DIETHYL PHTHALATE,suspected,False,False,False,True,True,True,False,False,True,True,True,True
84-74-2,DIBUTYL PHTHALATE,suspected,False,False,True,True,True,True,True,False,True,True,False,True
84-75-3,DI-N-HEXYLPHTHALATE,suspected,False,False,False,True,False,False,False,False,False,True,False,False
84-76-4,"1,2-BENZENEDICARBOXYLIC ACID, DINONYL ESTER",suspected,False,False,False,False,False,False,False,False,True,False,False,False
84087-01-4,QUINCLORAC (FACET),suspected,False,True,False,False,True,False,True,False,False,False,False,False
842-00-2,4-ethylsulfonylnaphthalene-1-sulfonamide,suspected,True,False,False,False,False,False,False,False,False,False,False,False
842-07-9,C.I. SOLVENT YELLOW 14,recognized,True,False,False,False,False,False,False,False,False,False,False,False
842-07-9,C.I. SOLVENT YELLOW 14,suspected,False,False,False,False,True,False,False,False,False,False,False,False
846-49-1,LORAZEPAM,recognized,False,False,True,False,False,False,False,False,False,False,False,False
846-49-1,LORAZEPAM,suspected,False,True,False,True,True,False,False,False,True,False,True,False
846-50-4,TEMAZEPAM,recognized,False,False,True,False,False,False,False,False,False,False,False,False
846-50-4,TEMAZEPAM,suspected,False,False,False,False,True,False,False,False,True,False,False,False
84649-71-8,CHLORODECANE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
84852-15-3,4-NONYLPHENOL BRANCHED,suspected,False,False,False,True,True,False,False,False,False,False,False,False
85-00-7,"1,1'-AETHYLEN-2,2'-BIPYRIDINIUM-DIBROMID",suspected,False,False,False,False,False,False,True,False,True,False,False,True
85-01-8,PHENANTHRENE,suspected,False,False,False,False,False,False,False,False,False,False,True,True
85-42-7,"1,2-CYCLOHEXANEDICARBOXYLIC ACID ANHYDRIDE",suspected,False,False,False,False,False,False,False,False,False,False,True,False
85-44-9,PHTHALIC ANHYDRIDE,suspected,False,False,False,False,True,True,False,False,True,False,True,True
85-68-7,BENZYL BUTYL PHTHALATE,suspected,True,False,True,True,False,False,False,False,True,True,False,False
85409-17-2,"Stannane, tributyl-, mono(naphthenoyloxy",suspected,False,False,False,True,False,False,False,False,False,False,False,False
86-30-6,N-NITROSODIPHENYLAMINE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
86-30-6,N-NITROSODIPHENYLAMINE,suspected,False,False,False,False,False,False,True,False,False,False,True,False
86-50-0,AZINPHOS-METHYL,suspected,False,False,False,False,False,False,False,False,True,False,True,False
86-54-4,HYDRALAZINE,suspected,False,False,False,False,False,True,False,False,True,False,True,True
86-73-7,FLUORENE,suspected,False,False,False,False,True,False,False,False,False,False,False,False
86-74-8,CARBAZOLE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
86-88-4,ANTU,suspected,False,False,False,False,False,False,False,False,False,False,True,False
86220-42-0,NAFARELIN ACETATE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
86290-81-5,ANTIKNOCK GASOLINE,suspected,False,True,False,False,False,False,False,False,True,False,False,False
86451-37-8,"N-NITROSOMETHYL-2,3-DIHYDROXYPROPYLAMINE",suspected,True,False,False,False,False,False,False,False,False,False,False,True
867-27-6,DEMETON-O-METHYL,suspected,False,True,False,False,False,False,False,False,True,False,False,False
868-77-9,2-(METHACRYLOYLOXY)ETHANOL,suspected,False,False,False,False,False,True,False,False,True,False,False,True
868-85-9,BIS(HYDROXYMETHYL)PHOSPHINE OXIDE,suspected,False,False,False,False,True,False,False,False,True,False,True,False
869-01-2,N-butyl-N-nitrosourea,suspected,True,True,False,False,True,False,False,False,False,False,False,True
87-08-1,ORATREN,suspected,False,False,False,False,True,False,False,False,False,False,False,True
87-10-5,"3,4,5-TRIBRMOSALICYLANILIDE",suspected,False,False,False,False,False,True,False,False,False,False,False,True
87-29-6,CINNAMYL ANTHRANILATE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
87-29-6,CINNAMYL ANTHRANILATE,suspected,False,False,False,False,True,False,False,False,False,False,False,False
87-51-4,"ACETIC ACID, INDOLYL-",suspected,False,False,True,False,False,False,False,False,False,False,False,False
87-62-7,"2,6-XYLIDINE",recognized,True,False,False,False,False,False,False,False,False,False,False,False
87-66-1,Pyrogallol,suspected,False,True,False,False,True,True,False,False,True,False,True,True
87-68-3,"HEXACHLORO-1,3-BUTADIENE",suspected,True,True,True,True,True,False,True,False,True,True,False,False
87-86-5,PENTACHLOROPHENOL,recognized,True,False,False,False,False,False,False,False,False,False,False,False
87-86-5,PENTACHLOROPHENOL,suspected,False,True,True,True,True,True,True,False,True,True,True,True
87-90-1,"1,3,5-TRICHLORO-1,3,5-TRIAZINE-2,4,6 (1H,3H,5H)-TRIONE",suspected,False,False,False,False,True,False,False,False,False,False,False,False
872-50-4,N-METHYL-2-PYRROLIDONE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
872-50-4,N-METHYL-2-PYRROLIDONE,suspected,False,True,False,False,False,False,True,False,True,True,False,False
87674-68-8,DIMETHENAMID (SAN 582H),suspected,True,False,False,False,False,False,False,False,False,False,False,False
87818-31-3,CINCH (CINMETHYLIN),suspected,False,False,False,False,True,False,False,False,False,False,False,False
87820-88-0,Tralkoxydim,suspected,True,False,False,False,False,False,False,False,False,False,False,False
88-04-0,"4-CHLORO-3,5-XYLENOL",suspected,False,False,False,False,True,True,False,False,False,False,False,True
88-05-1,"ANILINE, 2,4,6-TRIMETHYL-",suspected,True,False,False,False,True,False,False,False,True,False,False,False
88-06-2,"2,4,6-TRICHLOROPHENOL",recognized,True,False,False,False,False,False,False,False,False,False,False,False
88-06-2,"2,4,6-TRICHLOROPHENOL",suspected,False,False,False,False,True,False,False,False,False,False,True,False
88-19-7,"TOLUENESULFONAMIDE, O-",suspected,False,False,True,False,False,False,False,False,False,False,False,False
88-72-2,1-METHYL-2-NITROBENZENE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
88-72-2,1-METHYL-2-NITROBENZENE,suspected,False,True,False,False,True,False,False,False,True,False,False,False
88-73-3,1-CHLORO-2-NITROBENZENE,suspected,False,True,False,True,True,False,False,False,False,False,False,True
88-74-4,O-NITROANILINE,suspected,False,True,False,False,False,False,False,False,True,False,False,False
88-75-5,2-NITROPHENOL,suspected,False,True,False,False,False,False,False,False,True,False,False,False
88-85-7,DINITROBUTYL PHENOL,recognized,False,False,True,False,False,False,False,False,False,True,False,False
88-85-7,DINITROBUTYL PHENOL,suspected,True,False,False,True,False,False,True,False,True,False,True,False
88-89-1,"2,4,6-TRINITROPHENOL",suspected,False,False,False,False,False,True,False,False,True,False,False,True
88208-15-5,"1-NITROSO-3,4,5-TRIMETHYLPIPERAZINE",suspected,True,False,False,False,True,False,False,False,False,False,False,False
88283-41-4,PYRIFENOX (RO 15-1297/000),suspected,False,False,False,False,True,False,False,False,False,False,False,False
886-50-0,"1,3,5-TRIAZINE-2,4-DIAMINE, N-(1,1-DIMETHYLETHYL)-N'-ETHYL-6-(METHYLTHIO)-",suspected,True,False,False,False,False,False,False,False,False,False,False,False
88671-89-0,MYCLOBUTANIL,recognized,False,False,True,False,False,False,False,False,False,True,False,False
88671-89-0,MYCLOBUTANIL,suspected,False,False,False,False,True,False,False,False,False,False,False,False
89-32-7,"1,2,4,5 BENZENETETRACARBOXYLIC 1,2:4,5 DIANHYDRIDE",suspected,False,False,False,False,False,False,False,False,True,False,True,False
89-72-5,O-SEC-BUTYLPHENOL,suspected,False,False,False,False,False,False,False,False,True,False,False,True
89-83-8,THYMOL,suspected,False,False,False,False,False,False,False,False,True,False,False,False
89-98-5,"BENZALDEHYDE, O-CHLORO-",suspected,False,False,False,False,True,False,False,False,True,False,False,False
892-20-6,"Stannane, triphenyl-",suspected,False,False,False,False,False,False,False,False,True,False,False,False
89577-78-6,Aroclor 1252,recognized,True,False,True,False,False,False,False,False,False,False,False,False
89911-79-5,"N-NITROSO-2,3-DIHYDROXYPROPYL-2-HYDROXYPROPYLAMINE",suspected,True,False,False,False,False,False,False,False,False,False,False,False
90-04-0,O-ANISIDINE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
90-04-0,O-ANISIDINE,suspected,False,True,False,False,False,False,True,False,True,False,False,True
90-05-1,"METHYL CATECHOL, O-",suspected,False,False,False,False,True,False,False,False,True,False,False,False
90-12-0,1-METHYLNAPHTHALENE,suspected,False,False,False,False,False,False,False,False,False,False,True,False
90-34-6,PRIMAQUINE,suspected,False,True,False,False,False,False,True,False,False,False,False,False
90-41-5,"[1,1'-Biphenyl]-2-amine",suspected,False,False,False,False,False,False,False,False,True,False,True,False
90-43-7,2-PHENYLPHENOL,recognized,True,False,False,False,False,False,False,False,False,False,False,False
90-43-7,2-PHENYLPHENOL,suspected,False,True,True,False,False,False,False,False,True,True,True,True
90-72-2,"2,4,6-TRI(DIMETHYLAMINOMETHYL)PHENOL",suspected,False,False,False,False,False,True,False,False,False,False,False,False
90-94-8,MICHLER'S KETONE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
